Unnamed: 0,INCIDENT_ID,DATA_YEAR,PUB_AGENCY_NAME,STATE_ABBR,STATE_NAME,POPULATION_GROUP_DESC,INCIDENT_DATE,TOTAL_OFFENDER_COUNT,OFFENDER_RACE,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,SEVERITY
54344,53138,1998,114,NC,North Carolina,"Cities from 10,000 thru 24,999",31-DEC-98,0,4,1,Intimidation,1.0,Residence/Home,6,7,1
54345,53139,1998,26,NC,North Carolina,"Cities under 2,500",17-MAR-98,1,5,1,Simple Assault,1.0,School/College,6,7,1
54346,53140,1998,26,NC,North Carolina,"Cities under 2,500",06-MAY-98,1,5,3,Simple Assault,3.0,School/College,6,7,1
54347,53141,1998,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",28-MAY-98,0,4,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Residence/Home,6,9,1
54348,53142,1998,93,NC,North Carolina,"Cities from 100,000 thru 249,999",11-FEB-98,0,4,1,Simple Assault,1.0,School/College,6,7,1
54349,53143,1998,93,NC,North Carolina,"Cities from 100,000 thru 249,999",09-MAY-98,2,2,2,Simple Assault,2.0,Restaurant,40,7,1
54350,53144,1998,93,NC,North Carolina,"Cities from 100,000 thru 249,999",06-MAY-98,0,4,1,Intimidation,1.0,Residence/Home,6,7,1
54351,53145,1998,93,NC,North Carolina,"Cities from 100,000 thru 249,999",07-JUN-98,0,4,1,Intimidation,1.0,Residence/Home,40,7,1
54352,53146,1998,93,NC,North Carolina,"Cities from 100,000 thru 249,999",15-JUN-98,3,2,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
54353,53147,1998,93,NC,North Carolina,"Cities from 100,000 thru 249,999",02-JUL-98,0,4,2,Intimidation,2.0,Residence/Home,6,7,1
54354,53148,1998,93,NC,North Carolina,"Cities from 100,000 thru 249,999",08-AUG-98,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
54355,53149,1998,93,NC,North Carolina,"Cities from 100,000 thru 249,999",27-AUG-98,0,4,1,Intimidation,1.0,Residence/Home,6,7,1
54356,53150,1998,108,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",13-OCT-98,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,6,14,0
54357,53151,1998,108,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",30-SEP-98,0,4,2,Intimidation,2.0,School/College,6,7,1
54358,53152,1998,197,NC,North Carolina,"Cities from 10,000 thru 24,999",23-MAR-98,2,2,1,Simple Assault,1.0,School/College,40,7,1
54359,53153,1998,41,NC,North Carolina,"Cities from 25,000 thru 49,999",08-JAN-98,1,2,1,Simple Assault,1.0,Parking/Drop Lot/Garage,16,7,1
54360,53154,1998,41,NC,North Carolina,"Cities from 25,000 thru 49,999",23-JAN-98,0,4,1,Intimidation,1.0,Residence/Home,2,7,1
54361,53155,1998,41,NC,North Carolina,"Cities from 25,000 thru 49,999",21-JUN-98,1,2,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,21,7,1
54362,53156,1998,41,NC,North Carolina,"Cities from 25,000 thru 49,999",04-AUG-98,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,37,15,0
54363,53157,1998,41,NC,North Carolina,"Cities from 25,000 thru 49,999",22-SEP-98,3,2,1,Aggravated Assault,1.0,School/College,40,7,1
54364,53158,1998,41,NC,North Carolina,"Cities from 25,000 thru 49,999",12-OCT-98,4,5,1,Intimidation,1.0,Residence/Home,16,7,1
54365,53159,1998,217,NC,North Carolina,"Cities under 2,500",19-JUN-98,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School/College,6,14,0
54366,53160,1998,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",13-JUN-98,1,5,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,6,14,0
54367,53161,1998,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",15-JUL-98,1,5,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,6,14,0
54368,53162,1998,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",01-AUG-98,2,5,1,Aggravated Assault,1.0,Bar/Nightclub,21,7,1
54369,53163,1998,186,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",20-JUN-98,1,5,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,6,14,0
54370,53164,1998,190,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",09-MAY-98,2,5,8,Aggravated Assault;Destruction/Damage/Vandalism of Property,4.0,Residence/Home,6,9,1
54371,53165,1998,177,NC,North Carolina,"Cities from 250,000 thru 499,999",02-JUN-98,0,4,1,Intimidation,1.0,Other/Unknown,6,7,1
54372,53166,1998,177,NC,North Carolina,"Cities from 250,000 thru 499,999",01-JUL-98,3,2,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,40,7,1
62455,61010,1999,218,NC,North Carolina,"Cities from 2,500 thru 9,999",03-OCT-99,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Restaurant,6,0,0
62456,61011,1999,51,NC,North Carolina,"Cities from 25,000 thru 49,999",28-DEC-99,0,4,1,Intimidation,1.0,School/College,6,7,1
62457,61012,1999,122,NC,North Carolina,"Cities from 10,000 thru 24,999",08-FEB-99,1,2,1,Intimidation,1.0,School/College,40,7,1
62458,61013,1999,187,NC,North Carolina,"Cities from 50,000 thru 99,999",19-AUG-99,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,26,0,0
62459,61014,1999,187,NC,North Carolina,"Cities from 50,000 thru 99,999",19-AUG-99,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,6,5,0
62460,61015,1999,239,NC,North Carolina,"Cities from 100,000 thru 249,999",22-FEB-99,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Government/Public Building,6,7,0
62461,61016,1999,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",15-FEB-99,0,4,1,Intimidation,1.0,Residence/Home,6,7,1
62462,61017,1999,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",11-MAY-99,2,5,2,Intimidation,2.0,Residence/Home,6,7,1
62463,61018,1999,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",01-JUN-99,0,4,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,6,7,0
62464,61019,1999,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",10-JUN-99,1,5,2,Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
62465,61020,1999,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",30-JUL-99,2,5,3,Intimidation,3.0,Residence/Home,21,7,1
62466,61021,1999,93,NC,North Carolina,"Cities from 100,000 thru 249,999",11-FEB-99,0,4,1,Intimidation,1.0,Other/Unknown,6,7,1
62467,61022,1999,93,NC,North Carolina,"Cities from 100,000 thru 249,999",02-APR-99,0,4,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,32,7,1
62468,61023,1999,93,NC,North Carolina,"Cities from 100,000 thru 249,999",29-MAY-99,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
62469,61024,1999,93,NC,North Carolina,"Cities from 100,000 thru 249,999",07-JUL-99,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
62470,61048,1999,108,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",28-JUN-99,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
62471,61049,1999,196,NC,North Carolina,"Cities from 10,000 thru 24,999",19-APR-99,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Commercial/Office Building,6,7,0
62472,61050,1999,196,NC,North Carolina,"Cities from 10,000 thru 24,999",10-NOV-99,1,4,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
62473,61051,1999,110,NC,North Carolina,"Cities from 50,000 thru 99,999",11-APR-99,3,5,1,Intimidation,1.0,Grocery/Supermarket,2,7,1
62474,61052,1999,41,NC,North Carolina,"Cities from 25,000 thru 49,999",20-JAN-99,0,4,1,Intimidation,1.0,Residence/Home,2,7,1
62475,61053,1999,70,NC,North Carolina,"Cities from 10,000 thru 24,999",07-OCT-99,4,5,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,6,7,0
62476,61054,1999,177,NC,North Carolina,"Cities from 250,000 thru 499,999",19-MAR-99,1,2,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
62477,61055,1999,177,NC,North Carolina,"Cities from 250,000 thru 499,999",29-APR-99,1,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
62478,61056,1999,177,NC,North Carolina,"Cities from 250,000 thru 499,999",06-MAY-99,1,5,1,Intimidation,1.0,Convenience Store,34,7,1
62479,61057,1999,177,NC,North Carolina,"Cities from 250,000 thru 499,999",08-JUL-99,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Construction Site,6,14,0
62480,61058,1999,177,NC,North Carolina,"Cities from 250,000 thru 499,999",07-SEP-99,1,2,1,Rape,1.0,Residence/Home,40,7,1
62481,61059,1999,177,NC,North Carolina,"Cities from 250,000 thru 499,999",15-OCT-99,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School/College,6,5,0
62482,61060,1999,177,NC,North Carolina,"Cities from 250,000 thru 499,999",25-DEC-99,1,4,1,Intimidation,1.0,Residence/Home,6,7,1
62483,61061,1999,177,NC,North Carolina,"Cities from 250,000 thru 499,999",12-MAY-99,1,4,2,Intimidation,2.0,Specialty Store,26,7,1
62484,61062,1999,38,NC,North Carolina,"Cities from 50,000 thru 99,999",14-FEB-99,0,4,1,Intimidation,1.0,Residence/Home,26,7,1
62485,61063,1999,20,NC,North Carolina,"Cities under 2,500",21-NOV-99,1,5,2,Intimidation,2.0,Residence/Home,16,7,1
70270,69006,2000,187,NC,North Carolina,"Cities from 50,000 thru 99,999",01-MAY-00,1,2,1,Intimidation,1.0,Restaurant,40,7,1
70271,69007,2000,82,NC,North Carolina,"MSA counties 100,000 or over",03-SEP-00,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
70272,69008,2000,82,NC,North Carolina,"MSA counties 100,000 or over",06-OCT-00,4,5,5,Destruction/Damage/Vandalism of Property;Intimidation,4.0,School/College,6,7,1
70273,69009,2000,114,NC,North Carolina,"Cities from 10,000 thru 24,999",18-APR-00,1,5,1,Simple Assault,1.0,Department/Discount Store,6,7,1
70274,69010,2000,168,NC,North Carolina,"Cities from 2,500 thru 9,999",05-JUN-00,4,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
70275,69011,2000,168,NC,North Carolina,"Cities from 2,500 thru 9,999",05-JUN-00,4,5,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,6,0,0
70276,69012,2000,168,NC,North Carolina,"Cities from 2,500 thru 9,999",15-AUG-00,4,2,2,Aggravated Assault,2.0,Residence/Home,40,7,1
70277,69013,2000,168,NC,North Carolina,"Cities from 2,500 thru 9,999",05-JUN-00,4,5,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,6,0,0
70278,69014,2000,93,NC,North Carolina,"Cities from 100,000 thru 249,999",14-APR-00,1,5,3,Intimidation,3.0,Convenience Store,6,7,1
70279,69015,2000,93,NC,North Carolina,"Cities from 100,000 thru 249,999",18-APR-00,1,5,3,Intimidation,3.0,Specialty Store,6,7,1
70280,69016,2000,93,NC,North Carolina,"Cities from 100,000 thru 249,999",14-JUL-00,5,5,1,Aggravated Assault,1.0,Other/Unknown,16,7,1
70281,69017,2000,108,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",17-JAN-00,1,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,31,7,0
70282,69018,2000,108,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",05-DEC-00,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
70283,69019,2000,196,NC,North Carolina,"Cities from 10,000 thru 24,999",25-JUL-00,0,4,2,Destruction/Damage/Vandalism of Property,0.0,Restaurant,34,0,0
70284,69020,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",09-FEB-00,1,5,1,Intimidation,1.0,School/College,6,7,1
70285,69021,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",23-FEB-00,1,5,1,Intimidation,1.0,Government/Public Building,6,7,1
70286,69022,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",05-APR-00,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
70287,69023,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",30-APR-00,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
70288,69024,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",21-JUL-00,2,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
70289,69025,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",27-JUL-00,1,5,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
70290,69026,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",13-SEP-00,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
70291,69027,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",02-OCT-00,1,5,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
70292,69028,2000,42,NC,North Carolina,"Cities from 500,000 thru 999,999",12-OCT-00,0,4,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Church/Synagogue/Temple/Mosque,26,10,1
70293,69029,2000,136,NC,North Carolina,"Cities from 10,000 thru 24,999",17-OCT-00,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,26,7,0
70294,69030,2000,197,NC,North Carolina,"Cities from 10,000 thru 24,999",07-APR-00,1,5,1,Simple Assault,1.0,Bar/Nightclub,6,7,1
70295,69031,2000,233,NC,North Carolina,"Cities under 2,500",20-AUG-00,0,4,2,Intimidation,2.0,Government/Public Building,40,7,1
70296,69032,2000,167,NC,North Carolina,"MSA counties from 25,000 thru 99,999",12-AUG-00,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
70297,69033,2000,35,NC,North Carolina,"Cities from 10,000 thru 24,999",30-APR-00,2,5,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,6,7,0
70298,69034,2000,35,NC,North Carolina,"Cities from 10,000 thru 24,999",14-OCT-00,1,5,1,Simple Assault,1.0,Convenience Store,26,7,1
70299,69035,2000,35,NC,North Carolina,"Cities from 10,000 thru 24,999",09-NOV-00,0,4,2,Destruction/Damage/Vandalism of Property;Not Specified,0.0,Government/Public Building,6,0,1
70300,69036,2000,35,NC,North Carolina,"Cities from 10,000 thru 24,999",17-NOV-00,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,6,0,0
70301,69037,2000,35,NC,North Carolina,"Cities from 10,000 thru 24,999",26-NOV-00,1,5,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,21,7,1
70302,69038,2000,35,NC,North Carolina,"Cities from 10,000 thru 24,999",03-DEC-00,1,5,3,Aggravated Assault;Simple Assault,3.0,Specialty Store,6,7,1
70303,69039,2000,35,NC,North Carolina,"Cities from 10,000 thru 24,999",13-DEC-00,3,2,1,Robbery,1.0,Parking/Drop Lot/Garage,21,7,1
70304,69040,2000,35,NC,North Carolina,"Cities from 10,000 thru 24,999",24-DEC-00,3,2,2,Aggravated Assault;Simple Assault,2.0,Parking/Drop Lot/Garage,21,7,1
70305,69041,2000,70,NC,North Carolina,"Cities from 10,000 thru 24,999",24-FEB-00,1,4,1,Intimidation,1.0,Residence/Home,6,7,1
70306,69042,2000,177,NC,North Carolina,"Cities from 250,000 thru 499,999",18-JAN-00,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,21,7,0
70307,69043,2000,177,NC,North Carolina,"Cities from 250,000 thru 499,999",10-MAY-00,4,2,1,Aggravated Assault,1.0,Other/Unknown,40,7,1
70308,69044,2000,177,NC,North Carolina,"Cities from 250,000 thru 499,999",08-SEP-00,1,5,1,Murder and Nonnegligent Manslaughter,1.0,Highway/Road/Alley/Street/Sidewalk,34,7,1
79388,77647,2001,29,NC,North Carolina,"Cities from 25,000 thru 49,999",12-FEB-01,1,2,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,21,7,1
79389,77648,2001,23,NC,North Carolina,"MSA counties from 25,000 thru 99,999",22-FEB-01,2,4,2,Intimidation,2.0,Residence/Home,31,7,1
79390,77649,2001,25,NC,North Carolina,"MSA counties 100,000 or over",18-MAR-01,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
79391,77650,2001,200,NC,North Carolina,"Cities from 2,500 thru 9,999",18-APR-01,1,5,2,Simple Assault,2.0,Grocery/Supermarket,6,7,1
79392,77651,2001,200,NC,North Carolina,"Cities from 2,500 thru 9,999",13-MAY-01,1,2,1,Simple Assault,1.0,Restaurant,40,7,1
79393,77652,2001,141,NC,North Carolina,"Cities under 2,500",06-NOV-01,1,5,1,Intimidation,1.0,Parking/Drop Lot/Garage,6,7,1
79394,77653,2001,122,NC,North Carolina,"Cities from 10,000 thru 24,999",22-SEP-01,1,1,3,Aggravated Assault;Destruction/Damage/Vandalism of Property,3.0,Residence/Home,21,7,1
79395,77654,2001,62,NC,North Carolina,"Cities under 2,500",27-SEP-01,5,3,1,Intimidation,1.0,School/College,16,7,1
79396,77655,2001,62,NC,North Carolina,"Cities under 2,500",14-SEP-01,1,5,1,Intimidation,1.0,School/College,24,7,1
79397,77656,2001,82,NC,North Carolina,"MSA counties 100,000 or over",29-JUN-01,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
79398,77657,2001,82,NC,North Carolina,"MSA counties 100,000 or over",20-SEP-01,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Convenience Store,34,7,0
79399,77658,2001,82,NC,North Carolina,"MSA counties 100,000 or over",26-SEP-01,1,5,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
79400,77659,2001,82,NC,North Carolina,"MSA counties 100,000 or over",17-SEP-01,3,5,2,Intimidation,2.0,School/College,6,7,1
79401,77660,2001,82,NC,North Carolina,"MSA counties 100,000 or over",30-OCT-01,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
79402,77661,2001,163,NC,North Carolina,"Cities under 2,500",06-FEB-01,3,3,1,Simple Assault,1.0,Field/Woods,16,7,1
79403,77662,2001,86,NC,North Carolina,"Cities from 50,000 thru 99,999",09-APR-01,0,4,1,Intimidation,1.0,School/College,40,7,1
79404,77663,2001,86,NC,North Carolina,"Cities from 50,000 thru 99,999",05-JUL-01,1,5,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
79405,77664,2001,86,NC,North Carolina,"Cities from 50,000 thru 99,999",21-JUL-01,1,5,2,Intimidation,2.0,Residence/Home,6,7,1
79406,77665,2001,86,NC,North Carolina,"Cities from 50,000 thru 99,999",25-AUG-01,1,5,2,Intimidation,2.0,Residence/Home,21,7,1
79407,77666,2001,86,NC,North Carolina,"Cities from 50,000 thru 99,999",31-AUG-01,0,4,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,26,7,1
79408,77667,2001,53,NC,North Carolina,"Cities from 2,500 thru 9,999",08-NOV-01,1,2,2,Aggravated Assault;Simple Assault,2.0,Commercial/Office Building,40,7,1
79409,77686,2001,95,NC,North Carolina,"MSA counties 100,000 or over",08-MAR-01,1,5,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
79410,77687,2001,95,NC,North Carolina,"MSA counties 100,000 or over",29-MAY-01,0,4,1,Intimidation,1.0,Commercial/Office Building,6,7,1
79411,77688,2001,95,NC,North Carolina,"MSA counties 100,000 or over",26-JUL-01,1,5,1,Simple Assault,1.0,Service/Gas Station,6,7,1
79412,77689,2001,95,NC,North Carolina,"MSA counties 100,000 or over",28-JUL-01,0,4,1,Intimidation,1.0,Residence/Home,6,7,1
79413,77690,2001,95,NC,North Carolina,"MSA counties 100,000 or over",01-OCT-01,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
79414,77691,2001,95,NC,North Carolina,"MSA counties 100,000 or over",06-OCT-01,1,5,1,Intimidation,1.0,Service/Gas Station,34,7,1
79415,77692,2001,95,NC,North Carolina,"MSA counties 100,000 or over",26-OCT-01,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
79416,77693,2001,95,NC,North Carolina,"MSA counties 100,000 or over",17-SEP-01,0,4,1,Intimidation,1.0,Grocery/Supermarket,34,7,1
79417,77694,2001,93,NC,North Carolina,"Cities from 100,000 thru 249,999",11-SEP-01,1,5,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,24,7,1
79418,77695,2001,93,NC,North Carolina,"Cities from 100,000 thru 249,999",11-SEP-01,1,5,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,34,7,1
79419,77696,2001,104,NC,North Carolina,"Cities from 50,000 thru 99,999",07-FEB-01,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
79420,77697,2001,104,NC,North Carolina,"Cities from 50,000 thru 99,999",02-JUL-01,3,2,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
79421,77698,2001,217,NC,North Carolina,"Cities under 2,500",16-SEP-01,2,5,1,Simple Assault,1.0,School/College,24,7,1
79422,77699,2001,184,NC,North Carolina,"Cities from 10,000 thru 24,999",01-NOV-01,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Commercial/Office Building,6,7,0
79423,77700,2001,63,NC,North Carolina,"Cities from 2,500 thru 9,999",07-JUL-01,1,3,1,Intimidation,1.0,Hotel/Motel/Etc.,6,7,1
79424,77701,2001,99,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",09-JAN-01,1,5,1,Destruction/Damage/Vandalism of Property,0.0,School/College,6,0,0
79425,77702,2001,108,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",25-JUN-01,1,4,1,Intimidation,1.0,Field/Woods,6,7,1
79426,77703,2001,204,NC,North Carolina,"Cities from 10,000 thru 24,999",25-NOV-01,2,2,3,Aggravated Assault;Intimidation;Simple Assault,3.0,Residence/Home,21,7,1
79427,77704,2001,196,NC,North Carolina,"Cities from 10,000 thru 24,999",04-FEB-01,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
79428,77705,2001,196,NC,North Carolina,"Cities from 10,000 thru 24,999",24-MAR-01,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
79429,77706,2001,117,NC,North Carolina,"Cities from 10,000 thru 24,999",11-SEP-01,1,5,1,Intimidation,1.0,Commercial/Office Building,24,7,1
79430,77668,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",11-APR-01,1,5,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
79431,77669,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",24-OCT-01,1,5,3,Aggravated Assault,3.0,Residence/Home,6,7,1
79432,77707,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",06-MAR-01,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,2,7,0
79433,77708,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",15-MAR-01,1,5,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Residence/Home,16,7,1
79434,77709,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",14-APR-01,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
79435,77710,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",06-JUL-01,1,5,1,Simple Assault,1.0,Convenience Store,34,7,1
79436,77711,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",19-JUL-01,1,5,1,Simple Assault,1.0,Grocery/Supermarket,34,7,1
79437,77712,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",29-JUL-01,1,5,1,Simple Assault,1.0,Grocery/Supermarket,34,7,1
79438,77713,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",01-AUG-01,1,5,1,Aggravated Assault,1.0,Grocery/Supermarket,34,7,1
79439,77714,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",19-AUG-01,1,2,1,Simple Assault,1.0,Other/Unknown,21,7,1
79440,77715,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",25-AUG-01,3,5,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,26,15,0
79441,77716,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",26-SEP-01,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,34,7,0
79442,77717,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",02-OCT-01,1,5,1,Simple Assault,1.0,Commercial/Office Building,34,7,1
79443,77718,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",03-OCT-01,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,24,7,0
79444,77719,2001,42,NC,North Carolina,"Cities from 500,000 thru 999,999",16-DEC-01,2,2,1,Intimidation,1.0,Residence/Home,34,7,1
